# Supplemental grc inflections from MorphGNT/SBLGNT (CC BY-SA 3.0 analysis).
# inflected_form<TAB>lemma<TAB>type — merged by build-dictionary.ts --lang grc.
# Regenerate: python scripts/gen-morphgnt-inflections-grc.py
βλασφημεῖ	βλασφημέω	morphgnt,verb
βλασφημεῖν	βλασφημέω	morphgnt,verb
βλασφημεῖς	βλασφημέω	morphgnt,verb
βλασφημεῖται	βλασφημέω	morphgnt,verb
βλασφημηθήσεται	βλασφημέω	morphgnt,verb
βλασφημούμεθα	βλασφημέω	morphgnt,verb
βλασφημούντων	βλασφημέω	morphgnt,verb
βλασφημοῦμαι	βλασφημέω	morphgnt,verb
βλασφημοῦντας	βλασφημέω	morphgnt,verb
βλασφημοῦντες	βλασφημέω	morphgnt,verb
βλασφημοῦσιν	βλασφημέω	morphgnt,verb
βλασφημῆσαι	βλασφημέω	morphgnt,verb
βλασφημῆται	βλασφημέω	morphgnt,verb
βλεπέτω	βλέπω	morphgnt,verb
βλεπομένη	βλέπω	morphgnt,verb
βλεπομένων	βλέπω	morphgnt,verb
βλεπόμενα	βλέπω	morphgnt,verb
βλεπόμενον	βλέπω	morphgnt,verb
βλεπόντων	βλέπω	morphgnt,verb
βληθήσεται	βάλλω	morphgnt,verb
βληθήσῃ	βάλλω	morphgnt,verb
βληθείσῃ	βάλλω	morphgnt,verb
βληθεὶς	βάλλω	morphgnt,verb
βληθὲν	βάλλω	morphgnt,verb
βληθῆναι	βάλλω	morphgnt,verb
βληθῇ	βάλλω	morphgnt,verb
βλητέον	βλητέος	morphgnt,adjective
βοήθει	βοηθέω	morphgnt,verb
βοήθειαν	βοήθεια	morphgnt,noun
βοήθησον	βοηθέω	morphgnt,verb
βοαὶ	βοή	morphgnt,noun
βοηθείαις	βοήθεια	morphgnt,noun
βοηθεῖτε	βοηθέω	morphgnt,verb
βοηθῆσαι	βοηθέω	morphgnt,verb
βολήν	βολή	morphgnt,noun
βολίσαντες	βολίζω	morphgnt,verb
βορβόρου	βόρβορος	morphgnt,noun
βορρᾶ	βορρᾶς	morphgnt,noun
βοσκομένη	βόσκω	morphgnt,verb
βοσὸρ	βοσόρ	morphgnt,noun
βοτάνην	βοτάνη	morphgnt,noun
βουλήματι	βούλημα	morphgnt,noun
βουλήματος	βούλημα	morphgnt,noun
βουλευτὴς	βουλευτής	morphgnt,noun
βουλεύσεται	βουλεύομαι	morphgnt,verb
βουληθεὶς	βούλομαι	morphgnt,verb
βουληθῇ	βούλομαι	morphgnt,verb
βουλομένου	βούλομαι	morphgnt,verb
βουλομένους	βούλομαι	morphgnt,verb
βουλόμεθα	βούλομαι	morphgnt,verb
βουλόμενοι	βούλομαι	morphgnt,verb
βουλόμενος	βούλομαι	morphgnt,verb
βουλόμενός	βούλομαι	morphgnt,verb
βουλὰς	βουλή	morphgnt,noun
βουλὴ	βουλή	morphgnt,noun
βουλὴν	βουλή	morphgnt,noun
βουλῆς	βουλή	morphgnt,noun
βουλῇ	βουλή	morphgnt,noun
βουνοῖς	βουνός	morphgnt,noun
βουνὸς	βουνός	morphgnt,noun
βούλει	βούλομαι	morphgnt,verb
βούλεσθε	βούλομαι	morphgnt,verb
βούλεται	βούλομαι	morphgnt,verb
βούληται	βούλομαι	morphgnt,verb
βούλοιτο	βούλομαι	morphgnt,verb
βούλομαί	βούλομαι	morphgnt,verb
βοώντων	βοάω	morphgnt,verb
βοῦν	βοῦς	morphgnt,noun
βοῶν	βοῦς	morphgnt,noun
βοῶντα	βοάω	morphgnt,verb
βοῶντες	βοάω	morphgnt,verb
βοῶντος	βοάω	morphgnt,verb
βρέξαι	βρέχω	morphgnt,verb
βρέφη	βρέφος	morphgnt,noun
βρέφους	βρέφος	morphgnt,noun
βρέχει	βρέχω	morphgnt,verb
βρέχειν	βρέχω	morphgnt,verb
βρέχῃ	βρέχω	morphgnt,verb
βραβευέτω	βραβεύω	morphgnt,verb
βραδεῖς	βραδύς	morphgnt,adjective
βραδυπλοοῦντες	βραδυπλοέω	morphgnt,verb
βραδύνει	βραδύνω	morphgnt,verb
βραδύτητα	βραδύτης	morphgnt,noun
βραδὺς	βραδύς	morphgnt,adjective
βραχέων	βραχύς	morphgnt,adjective
βραχίονι	βραχίων	morphgnt,noun
βραχίονος	βραχίων	morphgnt,noun
βραχύ	βραχύς	morphgnt,adjective
βραχὺ	βραχύς	morphgnt,adjective
βρονταί	βροντή	morphgnt,noun
βρονταὶ	βροντή	morphgnt,noun
βροντὴν	βροντή	morphgnt,noun
βροντῆς	βροντή	morphgnt,noun
βροντῶν	βροντή	morphgnt,noun
βροχὴ	βροχή	morphgnt,noun
βρυγμὸς	βρυγμός	morphgnt,noun
βρωμάτων	βρῶμα	morphgnt,noun
βρόχον	βρόχος	morphgnt,noun
βρύει	βρύω	morphgnt,verb
βρώμασιν	βρῶμα	morphgnt,noun
βρώματί	βρῶμα	morphgnt,noun
βρώματα	βρῶμα	morphgnt,noun
βρώματος	βρῶμα	morphgnt,noun
βρώσει	βρῶσις	morphgnt,noun
βρώσεως	βρῶσις	morphgnt,noun
βρώσιμον	βρώσιμος	morphgnt,adjective
βρῶμά	βρῶμα	morphgnt,noun
βρῶσιν	βρῶσις	morphgnt,noun
βυθίζεσθαι	βυθίζω	morphgnt,verb
βυθίζουσι	βυθίζω	morphgnt,verb
